date,district,latitude,longitude,lst_day_k,lst_night_k,qc_day,qc_night,lst_day_c,lst_night_c
2026-08-10,IND.5.10_1,24.587000000000003,84.98529999999997,15007.0,14971.79805147943,2,2,26.99000000000001,26.285961029588634
2026-08-08,IND.5.10_1,24.587000000000003,85.03529999999996,15007.0,14959.102910908558,2,2,26.99000000000001,26.032058218171187
2026-08-09,IND.5.10_1,24.587000000000003,85.03529999999996,15007.0,14959.102910908558,2,2,26.99000000000001,26.032058218171187
2026-08-10,IND.5.10_1,24.587000000000003,85.03529999999996,15007.0,14959.102910908558,2,2,26.99000000000001,26.032058218171187
2026-08-08,IND.5.10_1,24.587000000000003,85.08529999999996,15007.0,14954.962656708454,2,2,26.99000000000001,25.949253134169112
2026-08-09,IND.5.10_1,24.587000000000003,85.08529999999996,15007.0,14954.962656708454,2,2,26.99000000000001,25.949253134169112
2026-08-10,IND.5.10_1,24.587000000000003,85.08529999999996,15007.0,14954.962656708454,2,2,26.99000000000001,25.949253134169112
2026-08-08,IND.5.10_1,24.587000000000003,85.13529999999996,15007.0,14955.527865404838,2,2,26.99000000000001,25.96055730809678
2026-08-09,IND.5.10_1,24.587000000000003,85.13529999999996,15007.0,14955.527865404838,2,2,26.99000000000001,25.96055730809678
2026-08-10,IND.5.10_1,24.587000000000003,85.13529999999996,15007.0,14955.527865404838,2,2,26.99000000000001,25.96055730809678
2026-08-08,IND.5.10_1,24.587000000000003,85.18529999999996,15007.0,14936.642477019835,2,2,26.99000000000001,25.58284954039675
2026-08-09,IND.5.10_1,24.587000000000003,85.18529999999996,15007.0,14936.642477019835,2,2,26.99000000000001,25.58284954039675
2026-08-10,IND.5.10_1,24.587000000000003,85.18529999999996,15007.0,14936.642477019835,2,2,26.99000000000001,25.58284954039675
2026-08-08,IND.5.10_1,24.587000000000003,85.23529999999995,15007.0,14934.442247783367,2,2,26.99000000000001,25.538844955667344
2026-08-09,IND.5.10_1,24.587000000000003,85.23529999999995,15007.0,14934.442247783367,2,2,26.99000000000001,25.538844955667344
2026-08-10,IND.5.10_1,24.587000000000003,85.23529999999995,15007.0,14934.442247783367,2,2,26.99000000000001,25.538844955667344
2026-08-08,IND.5.10_1,24.587000000000003,85.28529999999995,15007.0,14939.551270815075,2,2,26.99000000000001,25.641025416301545
2026-08-09,IND.5.10_1,24.587000000000003,85.28529999999995,15007.0,14939.551270815075,2,2,26.99000000000001,25.641025416301545
2026-08-10,IND.5.10_1,24.587000000000003,85.28529999999995,15007.0,14939.551270815075,2,2,26.99000000000001,25.641025416301545
2026-08-08,IND.5.10_1,24.637000000000004,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-09,IND.5.10_1,24.637000000000004,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
2026-08-10,IND.5.10_1,24.637000000000004,84.63529999999999,15007.0,14953.994486059653,2,2,26.99000000000001,25.929889721193092
