latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,heat_risk,rainfall_risk,date,hour
24.837000000000007,85.08529999999996,2026-06-26 02:00:00,30.2,71,0.0,IND.5.10_1,0.0,0.7,30.71666666666667,Low,Low,2026-06-26,2
24.837000000000007,85.08529999999996,2026-06-26 03:00:00,29.9,72,0.0,IND.5.10_1,0.0,0.7,30.450000000000003,Low,Low,2026-06-26,3
24.837000000000007,85.08529999999996,2026-06-26 04:00:00,29.4,74,0.0,IND.5.10_1,0.0,0.7,30.183333333333326,Low,Low,2026-06-26,4
24.837000000000007,85.08529999999996,2026-06-26 05:00:00,27.1,89,0.1,IND.5.10_1,0.1,0.8,29.55,Low,Low,2026-06-26,5
24.837000000000007,85.08529999999996,2026-06-26 06:00:00,27.6,89,1.3,IND.5.10_1,1.4,2.1,29.08333333333333,Low,Low,2026-06-26,6
24.837000000000007,85.08529999999996,2026-06-26 07:00:00,27.8,90,0.7,IND.5.10_1,2.1,2.8,28.666666666666668,Low,Low,2026-06-26,7
24.837000000000007,85.08529999999996,2026-06-26 08:00:00,29.7,78,0.1,IND.5.10_1,2.2,2.9,28.58333333333333,Low,Low,2026-06-26,8
24.837000000000007,85.08529999999996,2026-06-26 09:00:00,31.6,69,0.0,IND.5.10_1,2.2,2.9,28.866666666666664,Low,Low,2026-06-26,9
24.837000000000007,85.08529999999996,2026-06-26 10:00:00,33.6,61,0.0,IND.5.10_1,2.2,2.9,29.566666666666677,Moderate,Low,2026-06-26,10
24.837000000000007,85.08529999999996,2026-06-26 11:00:00,34.6,55,0.0,IND.5.10_1,2.1,2.9,30.816666666666663,Moderate,Low,2026-06-26,11
24.837000000000007,85.08529999999996,2026-06-26 12:00:00,35.6,51,0.0,IND.5.10_1,0.7999999999999999,2.9,32.15,Moderate,Low,2026-06-26,12
24.837000000000007,85.08529999999996,2026-06-26 13:00:00,36.1,50,0.0,IND.5.10_1,0.1,2.9,33.53333333333333,Moderate,Low,2026-06-26,13
24.837000000000007,85.08529999999996,2026-06-26 14:00:00,36.3,48,0.0,IND.5.10_1,0.0,2.9,34.63333333333333,Low,Low,2026-06-26,14
24.837000000000007,85.08529999999996,2026-06-26 15:00:00,36.4,46,0.0,IND.5.10_1,0.0,2.9,35.43333333333334,Low,Low,2026-06-26,15
24.837000000000007,85.08529999999996,2026-06-26 16:00:00,35.8,47,0.2,IND.5.10_1,0.2,3.1,35.8,Low,Low,2026-06-26,16
24.837000000000007,85.08529999999996,2026-06-26 17:00:00,35.4,54,0.1,IND.5.10_1,0.3,3.2,35.93333333333333,Moderate,Low,2026-06-26,17
24.837000000000007,85.08529999999996,2026-06-26 18:00:00,33.8,58,0.0,IND.5.10_1,0.3,2.9000000000000004,35.63333333333333,Moderate,Low,2026-06-26,18
24.837000000000007,85.08529999999996,2026-06-26 19:00:00,32.9,61,0.0,IND.5.10_1,0.3,2.5,35.1,Moderate,Low,2026-06-26,19
24.837000000000007,85.08529999999996,2026-06-26 20:00:00,32.2,65,0.0,IND.5.10_1,0.3,2.5,34.416666666666664,Moderate,Low,2026-06-26,20
24.837000000000007,85.08529999999996,2026-06-26 21:00:00,31.9,64,0.0,IND.5.10_1,0.3,2.5,33.666666666666664,Low,Low,2026-06-26,21
24.837000000000007,85.08529999999996,2026-06-26 22:00:00,31.9,64,0.0,IND.5.10_1,0.1,2.5,33.016666666666666,Low,Low,2026-06-26,22
24.837000000000007,85.08529999999996,2026-06-26 23:00:00,31.3,69,0.0,IND.5.10_1,0.0,2.5,32.333333333333336,Low,Low,2026-06-26,23
24.837000000000007,85.13529999999996,2026-06-25 00:00:00,30.4,61,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,0
24.837000000000007,85.13529999999996,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1
24.837000000000007,85.13529999999996,2026-06-25 02:00:00,30.0,65,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,2
24.837000000000007,85.13529999999996,2026-06-25 03:00:00,29.5,67,0.0,IND.5.10_1,0.0,0.0,30.025,Low,Low,2026-06-25,3
24.837000000000007,85.13529999999996,2026-06-25 04:00:00,29.2,70,0.0,IND.5.10_1,0.0,0.0,29.860000000000003,Low,Low,2026-06-25,4
24.837000000000007,85.13529999999996,2026-06-25 05:00:00,29.8,72,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,5
24.837000000000007,85.13529999999996,2026-06-25 06:00:00,30.7,68,0.0,IND.5.10_1,0.0,0.0,29.899999999999995,Low,Low,2026-06-25,6
24.837000000000007,85.13529999999996,2026-06-25 07:00:00,32.1,64,0.0,IND.5.10_1,0.0,0.0,30.21666666666667,Moderate,Low,2026-06-25,7
24.837000000000007,85.13529999999996,2026-06-25 08:00:00,33.5,60,0.0,IND.5.10_1,0.0,0.0,30.8,Moderate,Low,2026-06-25,8
24.837000000000007,85.13529999999996,2026-06-25 09:00:00,34.8,55,0.0,IND.5.10_1,0.0,0.0,31.683333333333334,Moderate,Low,2026-06-25,9
24.837000000000007,85.13529999999996,2026-06-25 10:00:00,35.9,51,0.0,IND.5.10_1,0.0,0.0,32.8,Moderate,Low,2026-06-25,10
24.837000000000007,85.13529999999996,2026-06-25 11:00:00,37.1,44,0.0,IND.5.10_1,0.0,0.0,34.016666666666666,Low,Low,2026-06-25,11
24.837000000000007,85.13529999999996,2026-06-25 12:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,35.18333333333333,Low,Low,2026-06-25,12
24.837000000000007,85.13529999999996,2026-06-25 13:00:00,37.9,41,0.0,IND.5.10_1,0.0,0.0,36.15,Low,Low,2026-06-25,13
24.837000000000007,85.13529999999996,2026-06-25 14:00:00,38.0,41,0.0,IND.5.10_1,0.0,0.0,36.9,Low,Low,2026-06-25,14
24.837000000000007,85.13529999999996,2026-06-25 15:00:00,37.8,40,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15
24.837000000000007,85.13529999999996,2026-06-25 16:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.66666666666666,Low,Low,2026-06-25,16
24.837000000000007,85.13529999999996,2026-06-25 17:00:00,36.5,55,0.0,IND.5.10_1,0.0,0.0,37.56666666666667,Moderate,Low,2026-06-25,17
24.837000000000007,85.13529999999996,2026-06-25 18:00:00,33.6,66,1.0,IND.5.10_1,1.0,1.0,36.88333333333333,Moderate,Low,2026-06-25,18
24.837000000000007,85.13529999999996,2026-06-25 19:00:00,30.6,71,0.5,IND.5.10_1,1.5,1.5,35.666666666666664,Low,Low,2026-06-25,19
24.837000000000007,85.13529999999996,2026-06-25 20:00:00,31.0,65,0.0,IND.5.10_1,1.5,1.5,34.5,Low,Low,2026-06-25,20
24.837000000000007,85.13529999999996,2026-06-25 21:00:00,30.9,65,0.0,IND.5.10_1,1.5,1.5,33.35,Low,Low,2026-06-25,21
24.837000000000007,85.13529999999996,2026-06-25 22:00:00,30.6,68,0.0,IND.5.10_1,1.5,1.5,32.2,Low,Low,2026-06-25,22
24.837000000000007,85.13529999999996,2026-06-25 23:00:00,30.6,70,0.0,IND.5.10_1,1.5,1.5,31.21666666666667,Low,Low,2026-06-25,23
24.837000000000007,85.13529999999996,2026-06-26 00:00:00,30.0,74,0.0,IND.5.10_1,0.5,1.5,30.61666666666667,Low,Low,2026-06-26,0
24.837000000000007,85.13529999999996,2026-06-26 01:00:00,29.9,74,0.0,IND.5.10_1,0.0,1.5,30.5,Low,Low,2026-06-26,1
24.837000000000007,85.13529999999996,2026-06-26 02:00:00,29.8,73,0.0,IND.5.10_1,0.0,1.5,30.3,Low,Low,2026-06-26,2
24.837000000000007,85.13529999999996,2026-06-26 03:00:00,29.6,73,0.0,IND.5.10_1,0.0,1.5,30.08333333333333,Low,Low,2026-06-26,3
24.837000000000007,85.13529999999996,2026-06-26 04:00:00,29.3,73,0.0,IND.5.10_1,0.0,1.5,29.866666666666664,Low,Low,2026-06-26,4
24.837000000000007,85.13529999999996,2026-06-26 05:00:00,26.9,89,0.0,IND.5.10_1,0.0,1.5,29.25,Low,Low,2026-06-26,5
24.837000000000007,85.13529999999996,2026-06-26 06:00:00,27.3,90,0.6,IND.5.10_1,0.6,2.1,28.8,Low,Low,2026-06-26,6
24.837000000000007,85.13529999999996,2026-06-26 07:00:00,27.3,91,0.3,IND.5.10_1,0.8999999999999999,2.4,28.366666666666664,Low,Low,2026-06-26,7
24.837000000000007,85.13529999999996,2026-06-26 08:00:00,29.8,75,0.0,IND.5.10_1,0.8999999999999999,2.4,28.36666666666667,Low,Low,2026-06-26,8
24.837000000000007,85.13529999999996,2026-06-26 09:00:00,31.7,67,0.0,IND.5.10_1,0.8999999999999999,2.4,28.71666666666667,Low,Low,2026-06-26,9
24.837000000000007,85.13529999999996,2026-06-26 10:00:00,33.7,59,0.0,IND.5.10_1,0.8999999999999999,2.4,29.45,Moderate,Low,2026-06-26,10
24.837000000000007,85.13529999999996,2026-06-26 11:00:00,34.6,54,0.0,IND.5.10_1,0.8999999999999999,2.4,30.73333333333333,Moderate,Low,2026-06-26,11
24.837000000000007,85.13529999999996,2026-06-26 12:00:00,35.8,50,0.0,IND.5.10_1,0.3,2.4,32.15,Moderate,Low,2026-06-26,12
24.837000000000007,85.13529999999996,2026-06-26 13:00:00,36.2,49,0.0,IND.5.10_1,0.0,2.4,33.63333333333333,Low,Low,2026-06-26,13
24.837000000000007,85.13529999999996,2026-06-26 14:00:00,36.5,47,0.0,IND.5.10_1,0.0,2.4,34.75,Low,Low,2026-06-26,14
24.837000000000007,85.13529999999996,2026-06-26 15:00:00,36.3,47,0.1,IND.5.10_1,0.1,2.5,35.516666666666666,Low,Low,2026-06-26,15
24.837000000000007,85.13529999999996,2026-06-26 16:00:00,35.8,47,0.1,IND.5.10_1,0.2,2.6,35.86666666666667,Low,Low,2026-06-26,16
24.837000000000007,85.13529999999996,2026-06-26 17:00:00,35.3,53,0.0,IND.5.10_1,0.2,2.6,35.98333333333333,Moderate,Low,2026-06-26,17
24.837000000000007,85.13529999999996,2026-06-26 18:00:00,33.8,58,0.0,IND.5.10_1,0.2,1.6,35.65,Moderate,Low,2026-06-26,18
24.837000000000007,85.13529999999996,2026-06-26 19:00:00,32.8,62,0.0,IND.5.10_1,0.2,1.1,35.08333333333333,Moderate,Low,2026-06-26,19
24.837000000000007,85.13529999999996,2026-06-26 20:00:00,32.1,66,0.0,IND.5.10_1,0.2,1.1,34.349999999999994,Moderate,Low,2026-06-26,20
24.837000000000007,85.13529999999996,2026-06-26 21:00:00,31.7,66,0.0,IND.5.10_1,0.1,1.1,33.583333333333336,Low,Low,2026-06-26,21
24.837000000000007,85.13529999999996,2026-06-26 22:00:00,31.5,65,0.0,IND.5.10_1,0.0,1.1,32.86666666666667,Low,Low,2026-06-26,22
24.837000000000007,85.13529999999996,2026-06-26 23:00:00,31.6,66,0.6,IND.5.10_1,0.6,1.7,32.25,Low,Low,2026-06-26,23
24.837000000000007,85.18529999999996,2026-06-25 00:00:00,30.4,61,0.0,IND.5.10_1,0.0,0.0,30.4,Low,Low,2026-06-25,0
24.837000000000007,85.18529999999996,2026-06-25 01:00:00,30.2,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1
24.837000000000007,85.18529999999996,2026-06-25 02:00:00,30.0,65,0.0,IND.5.10_1,0.0,0.0,30.2,Low,Low,2026-06-25,2
24.837000000000007,85.18529999999996,2026-06-25 03:00:00,29.5,67,0.0,IND.5.10_1,0.0,0.0,30.025,Low,Low,2026-06-25,3
24.837000000000007,85.18529999999996,2026-06-25 04:00:00,29.2,70,0.0,IND.5.10_1,0.0,0.0,29.860000000000003,Low,Low,2026-06-25,4
24.837000000000007,85.18529999999996,2026-06-25 05:00:00,29.8,72,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,5
24.837000000000007,85.18529999999996,2026-06-25 06:00:00,30.7,68,0.0,IND.5.10_1,0.0,0.0,29.899999999999995,Low,Low,2026-06-25,6
24.837000000000007,85.18529999999996,2026-06-25 07:00:00,32.1,64,0.0,IND.5.10_1,0.0,0.0,30.21666666666667,Moderate,Low,2026-06-25,7
24.837000000000007,85.18529999999996,2026-06-25 08:00:00,33.5,60,0.0,IND.5.10_1,0.0,0.0,30.8,Moderate,Low,2026-06-25,8
24.837000000000007,85.18529999999996,2026-06-25 09:00:00,34.8,55,0.0,IND.5.10_1,0.0,0.0,31.683333333333334,Moderate,Low,2026-06-25,9
24.837000000000007,85.18529999999996,2026-06-25 10:00:00,35.9,51,0.0,IND.5.10_1,0.0,0.0,32.8,Moderate,Low,2026-06-25,10
24.837000000000007,85.18529999999996,2026-06-25 11:00:00,37.1,44,0.0,IND.5.10_1,0.0,0.0,34.016666666666666,Low,Low,2026-06-25,11
24.837000000000007,85.18529999999996,2026-06-25 12:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,35.18333333333333,Low,Low,2026-06-25,12
24.837000000000007,85.18529999999996,2026-06-25 13:00:00,37.9,41,0.0,IND.5.10_1,0.0,0.0,36.15,Low,Low,2026-06-25,13
24.837000000000007,85.18529999999996,2026-06-25 14:00:00,38.0,41,0.0,IND.5.10_1,0.0,0.0,36.9,Low,Low,2026-06-25,14
24.837000000000007,85.18529999999996,2026-06-25 15:00:00,37.8,40,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15
24.837000000000007,85.18529999999996,2026-06-25 16:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.66666666666666,Low,Low,2026-06-25,16
24.837000000000007,85.18529999999996,2026-06-25 17:00:00,36.5,55,0.0,IND.5.10_1,0.0,0.0,37.56666666666667,Moderate,Low,2026-06-25,17
24.837000000000007,85.18529999999996,2026-06-25 18:00:00,33.6,66,1.0,IND.5.10_1,1.0,1.0,36.88333333333333,Moderate,Low,2026-06-25,18
24.837000000000007,85.18529999999996,2026-06-25 19:00:00,30.6,71,0.5,IND.5.10_1,1.5,1.5,35.666666666666664,Low,Low,2026-06-25,19
24.837000000000007,85.18529999999996,2026-06-25 20:00:00,31.0,65,0.0,IND.5.10_1,1.5,1.5,34.5,Low,Low,2026-06-25,20
24.837000000000007,85.18529999999996,2026-06-25 21:00:00,30.9,65,0.0,IND.5.10_1,1.5,1.5,33.35,Low,Low,2026-06-25,21
24.837000000000007,85.18529999999996,2026-06-25 22:00:00,30.6,68,0.0,IND.5.10_1,1.5,1.5,32.2,Low,Low,2026-06-25,22
24.837000000000007,85.18529999999996,2026-06-25 23:00:00,30.6,70,0.0,IND.5.10_1,1.5,1.5,31.21666666666667,Low,Low,2026-06-25,23
24.837000000000007,85.18529999999996,2026-06-26 00:00:00,30.0,74,0.0,IND.5.10_1,0.5,1.5,30.61666666666667,Low,Low,2026-06-26,0
24.837000000000007,85.18529999999996,2026-06-26 01:00:00,29.9,74,0.0,IND.5.10_1,0.0,1.5,30.5,Low,Low,2026-06-26,1
24.837000000000007,85.18529999999996,2026-06-26 02:00:00,29.8,73,0.0,IND.5.10_1,0.0,1.5,30.3,Low,Low,2026-06-26,2
24.837000000000007,85.18529999999996,2026-06-26 03:00:00,29.6,73,0.0,IND.5.10_1,0.0,1.5,30.08333333333333,Low,Low,2026-06-26,3
24.837000000000007,85.18529999999996,2026-06-26 04:00:00,29.3,73,0.0,IND.5.10_1,0.0,1.5,29.866666666666664,Low,Low,2026-06-26,4
24.837000000000007,85.18529999999996,2026-06-26 05:00:00,26.9,89,0.0,IND.5.10_1,0.0,1.5,29.25,Low,Low,2026-06-26,5
24.837000000000007,85.18529999999996,2026-06-26 06:00:00,27.3,90,0.6,IND.5.10_1,0.6,2.1,28.8,Low,Low,2026-06-26,6
24.837000000000007,85.18529999999996,2026-06-26 07:00:00,27.3,91,0.3,IND.5.10_1,0.8999999999999999,2.4,28.366666666666664,Low,Low,2026-06-26,7
24.837000000000007,85.18529999999996,2026-06-26 08:00:00,29.8,75,0.0,IND.5.10_1,0.8999999999999999,2.4,28.36666666666667,Low,Low,2026-06-26,8
24.837000000000007,85.18529999999996,2026-06-26 09:00:00,31.7,67,0.0,IND.5.10_1,0.8999999999999999,2.4,28.71666666666667,Low,Low,2026-06-26,9
24.837000000000007,85.18529999999996,2026-06-26 10:00:00,33.7,59,0.0,IND.5.10_1,0.8999999999999999,2.4,29.45,Moderate,Low,2026-06-26,10
24.837000000000007,85.18529999999996,2026-06-26 11:00:00,34.6,54,0.0,IND.5.10_1,0.8999999999999999,2.4,30.73333333333333,Moderate,Low,2026-06-26,11
24.837000000000007,85.18529999999996,2026-06-26 12:00:00,35.8,50,0.0,IND.5.10_1,0.3,2.4,32.15,Moderate,Low,2026-06-26,12
24.837000000000007,85.18529999999996,2026-06-26 13:00:00,36.2,49,0.0,IND.5.10_1,0.0,2.4,33.63333333333333,Low,Low,2026-06-26,13
24.837000000000007,85.18529999999996,2026-06-26 14:00:00,36.5,47,0.0,IND.5.10_1,0.0,2.4,34.75,Low,Low,2026-06-26,14
24.837000000000007,85.18529999999996,2026-06-26 15:00:00,36.3,47,0.1,IND.5.10_1,0.1,2.5,35.516666666666666,Low,Low,2026-06-26,15
24.837000000000007,85.18529999999996,2026-06-26 16:00:00,35.8,47,0.1,IND.5.10_1,0.2,2.6,35.86666666666667,Low,Low,2026-06-26,16
24.837000000000007,85.18529999999996,2026-06-26 17:00:00,35.3,53,0.0,IND.5.10_1,0.2,2.6,35.98333333333333,Moderate,Low,2026-06-26,17
24.837000000000007,85.18529999999996,2026-06-26 18:00:00,33.8,58,0.0,IND.5.10_1,0.2,1.6,35.65,Moderate,Low,2026-06-26,18
24.837000000000007,85.18529999999996,2026-06-26 19:00:00,32.8,62,0.0,IND.5.10_1,0.2,1.1,35.08333333333333,Moderate,Low,2026-06-26,19
24.837000000000007,85.18529999999996,2026-06-26 20:00:00,32.1,66,0.0,IND.5.10_1,0.2,1.1,34.349999999999994,Moderate,Low,2026-06-26,20
24.837000000000007,85.18529999999996,2026-06-26 21:00:00,31.7,66,0.0,IND.5.10_1,0.1,1.1,33.583333333333336,Low,Low,2026-06-26,21
24.837000000000007,85.18529999999996,2026-06-26 22:00:00,31.5,65,0.0,IND.5.10_1,0.0,1.1,32.86666666666667,Low,Low,2026-06-26,22
24.837000000000007,85.18529999999996,2026-06-26 23:00:00,31.6,66,0.6,IND.5.10_1,0.6,1.7,32.25,Low,Low,2026-06-26,23
24.837000000000007,85.23529999999995,2026-06-25 00:00:00,30.5,62,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0
24.837000000000007,85.23529999999995,2026-06-25 01:00:00,30.1,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1
24.837000000000007,85.23529999999995,2026-06-25 02:00:00,29.9,65,0.0,IND.5.10_1,0.0,0.0,30.166666666666668,Low,Low,2026-06-25,2
24.837000000000007,85.23529999999995,2026-06-25 03:00:00,29.5,66,0.0,IND.5.10_1,0.0,0.0,30.0,Low,Low,2026-06-25,3
24.837000000000007,85.23529999999995,2026-06-25 04:00:00,29.1,70,0.0,IND.5.10_1,0.0,0.0,29.82,Low,Low,2026-06-25,4
24.837000000000007,85.23529999999995,2026-06-25 05:00:00,30.0,75,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,5
24.837000000000007,85.23529999999995,2026-06-25 06:00:00,30.6,70,0.0,IND.5.10_1,0.0,0.0,29.866666666666664,Low,Low,2026-06-25,6
24.837000000000007,85.23529999999995,2026-06-25 07:00:00,31.9,65,0.0,IND.5.10_1,0.0,0.0,30.166666666666668,Low,Low,2026-06-25,7
24.837000000000007,85.23529999999995,2026-06-25 08:00:00,33.2,60,0.0,IND.5.10_1,0.0,0.0,30.71666666666667,Moderate,Low,2026-06-25,8
24.837000000000007,85.23529999999995,2026-06-25 09:00:00,34.4,57,0.0,IND.5.10_1,0.0,0.0,31.53333333333333,Moderate,Low,2026-06-25,9
24.837000000000007,85.23529999999995,2026-06-25 10:00:00,35.6,53,0.0,IND.5.10_1,0.0,0.0,32.61666666666667,Moderate,Low,2026-06-25,10
24.837000000000007,85.23529999999995,2026-06-25 11:00:00,37.0,44,0.0,IND.5.10_1,0.0,0.0,33.78333333333334,Low,Low,2026-06-25,11
24.837000000000007,85.23529999999995,2026-06-25 12:00:00,37.6,42,0.0,IND.5.10_1,0.0,0.0,34.95,Low,Low,2026-06-25,12
24.837000000000007,85.23529999999995,2026-06-25 13:00:00,37.8,41,0.0,IND.5.10_1,0.0,0.0,35.93333333333334,Low,Low,2026-06-25,13
24.837000000000007,85.23529999999995,2026-06-25 14:00:00,37.9,41,0.0,IND.5.10_1,0.0,0.0,36.71666666666666,Low,Low,2026-06-25,14
24.837000000000007,85.23529999999995,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.266666666666666,Low,Low,2026-06-25,15
24.837000000000007,85.23529999999995,2026-06-25 16:00:00,37.3,42,0.0,IND.5.10_1,0.0,0.0,37.55,Low,Low,2026-06-25,16
24.837000000000007,85.23529999999995,2026-06-25 17:00:00,36.1,51,0.0,IND.5.10_1,0.0,0.0,37.4,Moderate,Low,2026-06-25,17
24.837000000000007,85.23529999999995,2026-06-25 18:00:00,33.2,64,0.1,IND.5.10_1,0.1,0.1,36.66666666666666,Moderate,Low,2026-06-25,18
24.837000000000007,85.23529999999995,2026-06-25 19:00:00,31.2,66,0.2,IND.5.10_1,0.3,0.3,35.56666666666666,Low,Low,2026-06-25,19
24.837000000000007,85.23529999999995,2026-06-25 20:00:00,31.0,66,0.0,IND.5.10_1,0.3,0.3,34.416666666666664,Low,Low,2026-06-25,20
24.837000000000007,85.23529999999995,2026-06-25 21:00:00,30.8,66,0.0,IND.5.10_1,0.3,0.3,33.266666666666666,Low,Low,2026-06-25,21
24.837000000000007,85.23529999999995,2026-06-25 22:00:00,30.5,68,0.0,IND.5.10_1,0.3,0.3,32.13333333333333,Low,Low,2026-06-25,22
24.837000000000007,85.23529999999995,2026-06-25 23:00:00,30.5,70,0.0,IND.5.10_1,0.3,0.3,31.2,Low,Low,2026-06-25,23
24.837000000000007,85.23529999999995,2026-06-26 00:00:00,29.9,74,0.0,IND.5.10_1,0.2,0.3,30.65,Low,Low,2026-06-26,0
24.837000000000007,85.23529999999995,2026-06-26 01:00:00,29.8,74,0.0,IND.5.10_1,0.0,0.3,30.416666666666668,Low,Low,2026-06-26,1
24.837000000000007,85.23529999999995,2026-06-26 02:00:00,29.6,73,0.0,IND.5.10_1,0.0,0.3,30.183333333333337,Low,Low,2026-06-26,2
24.837000000000007,85.23529999999995,2026-06-26 03:00:00,29.5,72,0.0,IND.5.10_1,0.0,0.3,29.96666666666667,Low,Low,2026-06-26,3
24.837000000000007,85.23529999999995,2026-06-26 04:00:00,29.3,72,0.0,IND.5.10_1,0.0,0.3,29.766666666666666,Low,Low,2026-06-26,4
24.837000000000007,85.23529999999995,2026-06-26 05:00:00,26.7,89,0.0,IND.5.10_1,0.0,0.3,29.133333333333336,Low,Low,2026-06-26,5
24.837000000000007,85.23529999999995,2026-06-26 06:00:00,26.8,90,2.5,IND.5.10_1,2.5,2.8,28.616666666666664,Low,Low,2026-06-26,6
24.837000000000007,85.23529999999995,2026-06-26 07:00:00,26.9,92,0.5,IND.5.10_1,3.0,3.3,28.133333333333336,Low,Low,2026-06-26,7
24.837000000000007,85.23529999999995,2026-06-26 08:00:00,29.3,78,0.0,IND.5.10_1,3.0,3.3,28.08333333333333,Low,Low,2026-06-26,8
24.837000000000007,85.23529999999995,2026-06-26 09:00:00,31.5,68,0.0,IND.5.10_1,3.0,3.3,28.416666666666668,Low,Low,2026-06-26,9
24.837000000000007,85.23529999999995,2026-06-26 10:00:00,33.4,61,0.0,IND.5.10_1,3.0,3.3,29.100000000000005,Moderate,Low,2026-06-26,10
24.837000000000007,85.23529999999995,2026-06-26 11:00:00,34.3,55,0.0,IND.5.10_1,3.0,3.3,30.366666666666664,Moderate,Low,2026-06-26,11
24.837000000000007,85.23529999999995,2026-06-26 12:00:00,35.4,52,0.0,IND.5.10_1,0.5,3.3,31.8,Moderate,Low,2026-06-26,12
24.837000000000007,85.23529999999995,2026-06-26 13:00:00,36.0,50,0.0,IND.5.10_1,0.0,3.3,33.31666666666667,Moderate,Low,2026-06-26,13
24.837000000000007,85.23529999999995,2026-06-26 14:00:00,36.2,49,0.1,IND.5.10_1,0.1,3.4,34.46666666666666,Low,Low,2026-06-26,14
24.837000000000007,85.23529999999995,2026-06-26 15:00:00,35.9,49,0.2,IND.5.10_1,0.3,3.6,35.2,Low,Low,2026-06-26,15
24.837000000000007,85.23529999999995,2026-06-26 16:00:00,35.7,48,0.0,IND.5.10_1,0.3,3.6,35.583333333333336,Low,Low,2026-06-26,16
24.837000000000007,85.23529999999995,2026-06-26 17:00:00,35.2,54,0.1,IND.5.10_1,0.4,3.7,35.733333333333334,Moderate,Low,2026-06-26,17
24.837000000000007,85.23529999999995,2026-06-26 18:00:00,33.8,64,0.0,IND.5.10_1,0.4,3.6,35.46666666666667,Moderate,Low,2026-06-26,18
24.837000000000007,85.23529999999995,2026-06-26 19:00:00,32.7,66,0.0,IND.5.10_1,0.4,3.4,34.916666666666664,Moderate,Low,2026-06-26,19
24.837000000000007,85.23529999999995,2026-06-26 20:00:00,32.0,69,0.0,IND.5.10_1,0.3,3.4,34.21666666666667,Moderate,Low,2026-06-26,20
24.837000000000007,85.23529999999995,2026-06-26 21:00:00,31.6,67,0.0,IND.5.10_1,0.1,3.4,33.5,Low,Low,2026-06-26,21
24.837000000000007,85.23529999999995,2026-06-26 22:00:00,30.7,73,0.2,IND.5.10_1,0.3,3.6,32.66666666666667,Low,Low,2026-06-26,22
24.837000000000007,85.23529999999995,2026-06-26 23:00:00,31.7,65,0.6,IND.5.10_1,0.8,4.2,32.083333333333336,Low,Low,2026-06-26,23
24.837000000000007,85.28529999999995,2026-06-25 00:00:00,30.5,62,0.0,IND.5.10_1,0.0,0.0,30.5,Low,Low,2026-06-25,0
24.837000000000007,85.28529999999995,2026-06-25 01:00:00,30.1,64,0.0,IND.5.10_1,0.0,0.0,30.3,Low,Low,2026-06-25,1
24.837000000000007,85.28529999999995,2026-06-25 02:00:00,29.9,65,0.0,IND.5.10_1,0.0,0.0,30.166666666666668,Low,Low,2026-06-25,2
24.837000000000007,85.28529999999995,2026-06-25 03:00:00,29.5,66,0.0,IND.5.10_1,0.0,0.0,30.0,Low,Low,2026-06-25,3
24.837000000000007,85.28529999999995,2026-06-25 04:00:00,29.1,70,0.0,IND.5.10_1,0.0,0.0,29.82,Low,Low,2026-06-25,4
24.837000000000007,85.28529999999995,2026-06-25 05:00:00,30.0,75,0.0,IND.5.10_1,0.0,0.0,29.85,Low,Low,2026-06-25,5
24.837000000000007,85.28529999999995,2026-06-25 06:00:00,30.6,70,0.0,IND.5.10_1,0.0,0.0,29.866666666666664,Low,Low,2026-06-25,6
24.837000000000007,85.28529999999995,2026-06-25 07:00:00,31.9,65,0.0,IND.5.10_1,0.0,0.0,30.166666666666668,Low,Low,2026-06-25,7
24.837000000000007,85.28529999999995,2026-06-25 08:00:00,33.2,60,0.0,IND.5.10_1,0.0,0.0,30.71666666666667,Moderate,Low,2026-06-25,8
24.837000000000007,85.28529999999995,2026-06-25 09:00:00,34.4,57,0.0,IND.5.10_1,0.0,0.0,31.53333333333333,Moderate,Low,2026-06-25,9
24.837000000000007,85.28529999999995,2026-06-25 10:00:00,35.6,53,0.0,IND.5.10_1,0.0,0.0,32.61666666666667,Moderate,Low,2026-06-25,10
