latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district
24.687000000000005,84.73529999999998,2026-06-25T07:00,32.1,63,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T08:00,33.6,59,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T09:00,34.9,53,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T10:00,36.0,48,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T11:00,37.1,42,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T12:00,37.6,41,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T13:00,37.8,41,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T14:00,37.9,40,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T15:00,37.5,40,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T16:00,37.2,40,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T17:00,33.9,57,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T18:00,33.2,55,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T19:00,33.3,57,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T20:00,29.4,86,1.3,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T21:00,29.1,91,0.6,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T22:00,29.2,91,0.1,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-25T23:00,29.7,87,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T00:00,29.3,87,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T01:00,29.3,82,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T02:00,29.6,74,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T03:00,29.4,73,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T04:00,29.1,79,0.1,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T05:00,27.6,90,0.3,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T06:00,27.7,85,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T07:00,29.2,79,0.2,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T08:00,30.7,71,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T09:00,32.3,65,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T10:00,34.0,58,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T11:00,35.1,52,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T12:00,35.9,50,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T13:00,36.3,48,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T14:00,36.5,47,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T15:00,36.2,47,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T16:00,35.7,47,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T17:00,35.7,50,0.1,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T18:00,34.3,53,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T19:00,33.5,54,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T20:00,32.6,62,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T21:00,31.6,65,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T22:00,30.8,67,0.0,IND.5.10_1
24.687000000000005,84.73529999999998,2026-06-26T23:00,31.1,67,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T01:00,30.3,64,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T02:00,29.9,66,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T03:00,29.3,68,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T04:00,28.5,72,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T05:00,29.6,71,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T06:00,30.6,68,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T07:00,32.1,63,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T08:00,33.6,59,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T09:00,34.9,53,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T10:00,36.0,48,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T11:00,37.1,42,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T12:00,37.6,41,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T13:00,37.8,41,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T14:00,37.9,40,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T15:00,37.5,40,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T16:00,37.2,40,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T17:00,33.9,57,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T18:00,33.2,55,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T19:00,33.3,57,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T20:00,29.4,86,1.3,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T21:00,29.1,91,0.6,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T22:00,29.2,91,0.1,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-25T23:00,29.7,87,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T00:00,29.3,87,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T01:00,29.3,82,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T02:00,29.6,74,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T03:00,29.4,73,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T04:00,29.1,79,0.1,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T05:00,27.6,90,0.3,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T06:00,27.7,85,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T07:00,29.2,79,0.2,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T08:00,30.7,71,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T09:00,32.3,65,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T10:00,34.0,58,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T11:00,35.1,52,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T12:00,35.9,50,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T13:00,36.3,48,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T14:00,36.5,47,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T15:00,36.2,47,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T16:00,35.7,47,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T17:00,35.7,50,0.1,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T18:00,34.3,53,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T19:00,33.5,54,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T20:00,32.6,62,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T21:00,31.6,65,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T22:00,30.8,67,0.0,IND.5.10_1
24.737000000000005,84.73529999999998,2026-06-26T23:00,31.1,67,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T00:00,30.9,60,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T01:00,30.3,63,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T02:00,29.9,65,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T03:00,29.4,67,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T04:00,28.6,71,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T05:00,29.9,68,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T06:00,30.8,67,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T07:00,32.2,62,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T08:00,33.7,58,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T09:00,34.9,53,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T10:00,36.0,49,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T11:00,37.1,43,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T12:00,37.7,41,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T13:00,38.0,40,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T14:00,38.1,38,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T15:00,37.7,38,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T16:00,37.3,39,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T17:00,36.0,47,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T18:00,34.0,53,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T19:00,33.0,54,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T20:00,29.4,82,2.2,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T21:00,29.6,86,0.4,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T22:00,29.7,86,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-25T23:00,30.2,81,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T00:00,29.8,83,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T01:00,29.6,80,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T02:00,29.8,75,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T03:00,29.6,73,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T04:00,29.3,74,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T05:00,28.0,83,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T06:00,28.4,81,0.1,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T07:00,29.7,76,0.1,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T08:00,30.9,70,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T09:00,32.2,66,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T10:00,33.9,59,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T11:00,35.0,53,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T12:00,36.0,50,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T13:00,36.5,48,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T14:00,36.7,47,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T15:00,36.2,46,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T16:00,36.2,47,0.1,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T17:00,36.0,49,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T18:00,34.5,54,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T19:00,33.6,55,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T20:00,33.0,57,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T21:00,31.9,64,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T22:00,30.9,69,0.0,IND.5.10_1
24.78700000000001,84.73529999999998,2026-06-26T23:00,31.1,69,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T01:00,30.2,64,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T02:00,29.7,66,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T03:00,29.2,68,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T04:00,29.0,69,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T05:00,29.9,68,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T06:00,30.8,68,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T07:00,32.2,63,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T08:00,33.6,58,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T09:00,34.8,54,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T10:00,35.9,50,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T11:00,37.0,44,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T12:00,37.8,42,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T13:00,37.9,41,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T14:00,38.0,39,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T15:00,37.6,40,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T16:00,37.0,41,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T17:00,36.4,50,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T18:00,34.3,53,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T19:00,32.1,65,0.2,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T20:00,30.1,82,0.9,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T21:00,30.0,85,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T22:00,30.0,83,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-25T23:00,30.4,76,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T00:00,30.1,78,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T01:00,30.0,77,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T02:00,29.9,76,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T03:00,29.7,75,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T04:00,29.1,80,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T05:00,27.9,86,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T06:00,28.4,84,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T07:00,29.1,80,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T08:00,30.4,72,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T09:00,31.8,68,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T10:00,33.7,61,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T11:00,34.8,55,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T12:00,35.9,50,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T13:00,36.5,47,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T14:00,36.7,46,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T15:00,36.5,46,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T16:00,35.9,47,0.1,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T17:00,36.1,54,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T18:00,34.4,61,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T19:00,33.2,62,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T20:00,32.7,62,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T21:00,32.3,62,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T22:00,31.2,68,0.0,IND.5.10_1
24.837000000000007,84.73529999999998,2026-06-26T23:00,31.1,70,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T01:00,30.2,64,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T02:00,29.5,66,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T03:00,28.9,70,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T04:00,28.9,69,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T05:00,30.0,67,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T06:00,30.9,67,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T07:00,32.4,62,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T08:00,33.8,57,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T09:00,35.1,53,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T10:00,36.2,50,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T11:00,37.4,43,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T12:00,38.2,41,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T13:00,38.3,40,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T14:00,38.3,41,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T15:00,38.0,40,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T16:00,37.7,41,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T17:00,36.3,50,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T18:00,34.7,54,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T19:00,30.8,76,1.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T20:00,30.2,83,1.2,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T21:00,29.8,84,0.1,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T22:00,30.1,79,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-25T23:00,30.6,71,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T00:00,30.3,73,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T01:00,30.3,73,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T02:00,30.1,74,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T03:00,29.6,79,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T04:00,28.9,80,0.1,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T05:00,28.3,86,0.1,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T06:00,28.8,82,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T07:00,29.6,75,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T08:00,31.0,68,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T09:00,32.3,64,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T10:00,33.9,60,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T11:00,34.9,55,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T12:00,36.0,50,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T13:00,36.6,47,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T14:00,36.7,46,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T15:00,36.5,46,0.1,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T16:00,36.0,47,0.1,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T17:00,36.1,50,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T18:00,34.3,61,0.2,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T19:00,33.2,63,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T20:00,32.6,64,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T21:00,32.0,67,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T22:00,31.0,72,0.0,IND.5.10_1
24.887000000000008,84.73529999999998,2026-06-26T23:00,31.0,70,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T00:00,30.7,61,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T01:00,30.2,64,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T02:00,29.5,66,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T03:00,28.9,70,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T04:00,28.9,69,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T05:00,30.0,67,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T06:00,30.9,67,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T07:00,32.4,62,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T08:00,33.8,57,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T09:00,35.1,53,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T10:00,36.2,50,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T11:00,37.4,43,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T12:00,38.2,41,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T13:00,38.3,40,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T14:00,38.3,41,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T15:00,38.0,40,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T16:00,37.7,41,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T17:00,36.3,50,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T18:00,34.7,54,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T19:00,30.8,76,1.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T20:00,30.2,83,1.2,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T21:00,29.8,84,0.1,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T22:00,30.1,79,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-25T23:00,30.6,71,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T00:00,30.3,73,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T01:00,30.3,73,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T02:00,30.1,74,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T03:00,29.6,79,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T04:00,28.9,80,0.1,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T05:00,28.3,86,0.1,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T06:00,28.8,82,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T07:00,29.6,75,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T08:00,31.0,68,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T09:00,32.3,64,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T10:00,33.9,60,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T11:00,34.9,55,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T12:00,36.0,50,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T13:00,36.6,47,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T14:00,36.7,46,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T15:00,36.5,46,0.1,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T16:00,36.0,47,0.1,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T17:00,36.1,50,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T18:00,34.3,61,0.2,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T19:00,33.2,63,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T20:00,32.6,64,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T21:00,32.0,67,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T22:00,31.0,72,0.0,IND.5.10_1
24.93700000000001,84.73529999999998,2026-06-26T23:00,31.0,70,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T00:00,30.9,60,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T01:00,30.3,63,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T02:00,29.4,68,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T03:00,28.6,72,0.1,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T04:00,28.7,71,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T05:00,30.2,66,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T06:00,31.0,66,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T07:00,32.6,61,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T08:00,34.1,56,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T09:00,35.3,52,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T10:00,36.5,49,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T11:00,37.7,42,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T12:00,38.4,40,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T13:00,38.7,40,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T14:00,38.6,40,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T15:00,38.3,41,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T16:00,38.1,41,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T17:00,36.8,48,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T18:00,34.6,58,0.0,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T19:00,31.0,78,2.1,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T20:00,30.8,81,0.6,IND.5.10_1
24.98700000000001,84.73529999999998,2026-06-25T21:00,30.0,84,0.1,IND.5.10_1
