district_key,district_name,datetime,temperature_c,humidity_pct,rainfall_mm,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,humidity_6h_avg,heat_risk,rainfall_risk
begusarai,Begusarai,2026-06-26 14:00:00,35.2,55,0.0,0.0,0.2,35.4,54.666666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.2,55,0.0,0.0,0.2,35.333333333333336,55.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.3,48,0.0,0.0,0.2,35.48333333333333,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.0,50,0.0,0.0,0.2,35.583333333333336,53.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.0,0.1,35.61666666666667,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.0,0.0,35.65,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,55,0.0,0.0,0.0,35.68333333333333,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,55,0.0,0.0,0.0,35.71666666666667,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,55,0.0,0.0,0.0,35.56666666666666,53.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,55,0.0,0.0,0.0,35.46666666666666,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,55,0.0,0.0,0.0,35.416666666666664,54.666666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,54,0.0,0.0,0.0,35.36666666666667,54.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.4,49,0.2,0.19999999999999957,0.2,35.53333333333333,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.1,51,0.0,0.19999999999999957,0.2,35.65,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.19999999999999957,0.2,35.68333333333333,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.19999999999999957,0.2,35.71666666666667,52.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,55,0.0,0.19999999999999957,0.2,35.71666666666666,52.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.2,57,0.0,0.19999999999999957,0.2,35.699999999999996,53.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.2,57,0.0,0.0,0.2,35.5,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,55,0.0,0.0,0.2,35.38333333333333,55.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.4,49,0.2,0.19999999999999957,0.4,35.51666666666667,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.1,51,0.0,0.19999999999999957,0.4,35.6,54.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.19999999999999957,0.4,35.65,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.6,53,0.0,0.19999999999999957,0.4,35.71666666666666,53.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,55,0.0,0.19999999999999957,0.4,35.733333333333334,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.2,57,0.0,0.19999999999999957,0.4,35.699999999999996,53.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.2,57,0.0,0.0,0.4,35.50000000000001,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,56,0.0,0.0,0.4,35.36666666666667,55.166666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,36.3,51,0.0,0.0,0.4,35.483333333333334,54.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.7,54,0.0,0.0,0.4,35.5,55.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.7,54,0.0,0.0,0.4,35.56666666666667,54.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,55,0.0,0.0,0.4,35.583333333333336,54.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.1,57,0.0,0.0,0.4,35.56666666666666,54.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,56,0.0,0.0,0.4,35.56666666666667,54.5,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.7,54,0.0,0.0,0.4,35.46666666666667,55.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.7,54,0.0,0.0,0.4,35.46666666666667,55.0,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.3,55,0.0,0.0,0.2,35.4,55.166666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.8,53,0.0,0.0,0.2,35.483333333333334,54.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.8,53,0.0,0.0,0.2,35.6,54.166666666666664,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.4,54,0.0,0.0,0.2,35.61666666666667,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 14:00:00,35.8,53,0.0,0.0,0.2,35.63333333333333,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.9,50,0.2,0.19999999999999957,0.4,35.666666666666664,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,50,0.2,0.3999999999999996,0.6000000000000001,35.73333333333333,52.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,51,0.1,0.49999999999999956,0.7000000000000001,35.68333333333333,51.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.2,49,0.1,0.5999999999999996,0.6,35.75,51.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.9,51,0.2,0.7999999999999996,0.8,35.833333333333336,50.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.1,0.8999999999999996,0.9000000000000001,35.81666666666667,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.1,0.7999999999999996,1.0,35.78333333333333,50.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,52,0.1,0.6999999999999996,1.1,35.75,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.2,49,0.1,0.6999999999999996,1.2000000000000002,35.86666666666667,50.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.9,51,0.2,0.7999999999999996,1.4000000000000001,35.81666666666666,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.1,0.6999999999999996,1.5000000000000002,35.78333333333334,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.1,0.6999999999999996,1.6,35.78333333333333,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,52,0.1,0.6999999999999996,1.7000000000000002,35.75,51.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,52,0.0,0.5999999999999995,1.7000000000000002,35.78333333333334,51.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,55,0.1,0.5999999999999996,1.8000000000000003,35.666666666666664,52.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.1,0.49999999999999956,1.9000000000000001,35.583333333333336,52.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.1,0.4999999999999996,2.0,35.53333333333333,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,52,0.0,0.3999999999999996,2.0,35.53333333333334,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,55,0.1,0.3999999999999996,2.1,35.53333333333333,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.1,0.4999999999999996,2.2,35.483333333333334,54.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.1,0.49999999999999956,2.3000000000000003,35.46666666666667,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,53,0.1,0.4999999999999996,2.4000000000000004,35.48333333333333,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,53,0.0,0.3999999999999996,2.4000000000000004,35.46666666666667,53.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.2,48,0.0,0.3999999999999996,2.4000000000000004,35.550000000000004,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.0,0.2999999999999996,2.2,35.583333333333336,52.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.0,0.19999999999999957,2.0000000000000004,35.63333333333333,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.0,0.09999999999999956,1.9000000000000001,35.63333333333333,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,55,0.0,0.0,1.8,35.6,52.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,55,0.0,0.0,1.6,35.6,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,53,0.0,0.0,1.5,35.46666666666666,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,53,0.0,0.0,1.4,35.4,53.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,54,0.0,0.0,1.3,35.31666666666667,54.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.3,47,0.0,0.0,1.2,35.46666666666667,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.2,48,0.0,0.0,1.0,35.61666666666667,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.0,0.0,0.9000000000000001,35.68333333333334,51.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.7,51,0.0,0.0,0.8,35.733333333333334,50.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,54,0.0,0.0,0.7,35.75000000000001,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,55,0.0,0.0,0.7,35.766666666666666,51.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.3,55,0.0,0.0,0.6000000000000001,35.6,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.4,53,0.0,0.0,0.5,35.46666666666667,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.0,0.4,35.38333333333333,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,54,0.0,0.0,0.4,35.300000000000004,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.3,47,0.1,0.09999999999999956,0.4,35.449999999999996,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.1,50,0.0,0.09999999999999956,0.30000000000000004,35.583333333333336,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.2,35.666666666666664,51.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.1,35.733333333333334,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,54,0.0,0.09999999999999956,0.1,35.78333333333333,51.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.09999999999999956,0.1,35.78333333333334,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.0,0.1,35.6,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.0,0.1,35.45,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.3,47,0.1,0.09999999999999956,0.2,35.53333333333333,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.1,50,0.0,0.09999999999999956,0.2,35.583333333333336,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.2,35.63333333333333,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.2,35.73333333333333,51.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,54,0.0,0.09999999999999956,0.2,35.78333333333333,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.09999999999999956,0.2,35.78333333333333,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.0,0.2,35.6,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.0,0.2,35.449999999999996,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,36.1,50,0.1,0.09999999999999956,0.30000000000000004,35.5,53.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.30000000000000004,35.5,53.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.09999999999999956,0.30000000000000004,35.55,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,53,0.0,0.09999999999999956,0.30000000000000004,35.6,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.09999999999999956,0.30000000000000004,35.6,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.2,55,0.0,0.09999999999999956,0.30000000000000004,35.6,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.0,0.30000000000000004,35.550000000000004,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.8,52,0.0,0.0,0.30000000000000004,35.55,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,53,0.0,0.0,0.2,35.5,53.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.6,53,0.0,0.0,0.2,35.51666666666667,53.333333333333336,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.6,53,0.0,0.0,0.2,35.583333333333336,53.0,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.5,52,0.0,0.0,0.2,35.63333333333333,52.5,0,0
begusarai,Begusarai,2026-06-26 15:00:00,35.6,53,0.0,0.0,0.2,35.6,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,51,0.1,0.09999999999999956,0.30000000000000004,35.550000000000004,52.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,50,0.0,0.09999999999999956,0.30000000000000004,35.550000000000004,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.4,51,0.0,0.09999999999999956,0.30000000000000004,35.516666666666666,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.1,48,0.1,0.19999999999999957,0.30000000000000004,35.6,50.833333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.1,0.2999999999999996,0.4,35.63333333333333,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,51,0.0,0.2999999999999996,0.4,35.61666666666667,50.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,51,0.0,0.19999999999999957,0.4,35.61666666666667,50.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.4,51,0.0,0.19999999999999957,0.4,35.6,50.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.1,48,0.1,0.2999999999999996,0.5,35.71666666666667,49.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.1,0.2999999999999996,0.6000000000000001,35.65,49.833333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,51,0.0,0.19999999999999957,0.6000000000000001,35.61666666666667,50.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,51,0.0,0.19999999999999957,0.5,35.61666666666667,50.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.4,51,0.0,0.19999999999999957,0.5,35.6,50.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,51,0.0,0.19999999999999957,0.5,35.63333333333333,50.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.4,53,0.0,0.09999999999999956,0.5,35.516666666666666,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,53,0.1,0.09999999999999956,0.6000000000000001,35.449999999999996,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,53,0.1,0.19999999999999957,0.7000000000000001,35.416666666666664,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,51,0.0,0.19999999999999957,0.7000000000000001,35.43333333333333,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.4,53,0.0,0.19999999999999957,0.7000000000000001,35.43333333333333,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,53,0.1,0.2999999999999996,0.8,35.38333333333333,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,53,0.1,0.3999999999999996,0.9000000000000001,35.36666666666667,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,52,0.1,0.3999999999999996,1.0,35.36666666666667,52.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,34.9,54,0.1,0.3999999999999996,1.1,35.3,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.0,47,0.0,0.3999999999999996,1.1,35.36666666666667,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,50,0.0,0.3999999999999996,1.0,35.38333333333333,51.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,50,0.0,0.2999999999999996,1.0,35.416666666666664,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,53,0.0,0.19999999999999957,1.0,35.4,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,54,0.0,0.09999999999999956,0.9,35.38333333333333,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,54,0.0,0.0,0.8,35.43333333333334,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.1,0.09999999999999956,0.9,35.28333333333334,52.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,34.9,54,0.1,0.19999999999999957,1.0,35.18333333333334,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,34.7,55,0.0,0.19999999999999957,1.0,35.050000000000004,54.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.1,48,0.0,0.19999999999999957,0.9000000000000001,35.2,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.0,47,0.0,0.19999999999999957,0.8,35.333333333333336,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,50,0.0,0.19999999999999957,0.8,35.38333333333333,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,50,0.0,0.09999999999999956,0.8,35.449999999999996,50.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,53,0.0,0.0,0.8,35.50000000000001,50.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,54,0.0,0.0,0.8,35.583333333333336,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,54,0.0,0.0,0.8,35.43333333333334,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.1,0.09999999999999956,0.8,35.28333333333334,52.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,34.8,55,0.0,0.09999999999999956,0.7000000000000001,35.166666666666664,53.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,34.8,55,0.0,0.09999999999999956,0.7000000000000001,35.050000000000004,54.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.2,47,0.0,0.09999999999999956,0.7000000000000001,35.21666666666667,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.9,49,0.0,0.09999999999999956,0.6000000000000001,35.333333333333336,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,50,0.0,0.09999999999999956,0.5,35.4,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,50,0.0,0.0,0.4,35.483333333333334,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,52,0.0,0.0,0.30000000000000004,35.550000000000004,50.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.30000000000000004,35.6,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.30000000000000004,35.41666666666667,51.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.30000000000000004,35.28333333333334,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.2,47,0.0,0.0,0.30000000000000004,35.38333333333333,51.833333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.9,49,0.0,0.0,0.30000000000000004,35.43333333333333,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,50,0.0,0.0,0.30000000000000004,35.5,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.6,50,0.0,0.0,0.2,35.583333333333336,50.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,52,0.0,0.0,0.1,35.6,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.1,35.6,50.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.1,35.41666666666667,51.5,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.0,0.1,35.28333333333334,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,36.0,48,0.0,0.0,0.1,35.35,52.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.2,0.19999999999999957,0.30000000000000004,35.36666666666667,51.833333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.2,0.3999999999999996,0.5,35.45,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,52,0.0,0.3999999999999996,0.5,35.46666666666667,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.0,54,0.0,0.3999999999999996,0.5,35.449999999999996,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.1,54,0.0,0.3999999999999996,0.4,35.45,51.0,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.2,0.5999999999999996,0.6000000000000001,35.4,51.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.7,49,0.2,0.5999999999999996,0.8,35.4,51.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.2,52,0.0,0.3999999999999996,0.8,35.31666666666667,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,52,0.0,0.3999999999999996,0.8,35.36666666666667,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,52,0.0,0.3999999999999996,0.8,35.449999999999996,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.3,53,0.0,0.3999999999999996,0.8,35.483333333333334,51.166666666666664,0,0
begusarai,Begusarai,2026-06-26 16:00:00,35.5,52,0.0,0.19999999999999957,0.8,35.45,51.666666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.3,56,0.0,0.0,0.8,35.38333333333333,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,57,0.0,0.0,0.8,35.38333333333333,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.0,56,0.0,0.0,0.8,35.300000000000004,54.333333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.9,51,0.1,0.09999999999999956,0.9000000000000001,35.36666666666667,54.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.7,50,0.0,0.09999999999999956,0.9000000000000001,35.43333333333333,53.666666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,53,0.0,0.09999999999999956,0.9000000000000001,35.416666666666664,53.833333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,53,0.0,0.09999999999999956,0.9000000000000001,35.43333333333334,53.333333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,55,0.0,0.09999999999999956,0.9000000000000001,35.43333333333333,53.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.9,51,0.1,0.19999999999999957,1.0,35.583333333333336,52.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.7,50,0.0,0.09999999999999956,1.0,35.550000000000004,52.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,53,0.0,0.09999999999999956,1.0,35.5,52.5,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,53,0.0,0.09999999999999956,1.0,35.5,52.5,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,55,0.0,0.09999999999999956,0.8,35.46666666666667,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,56,0.0,0.09999999999999956,0.6000000000000001,35.46666666666667,53.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,52,0.0,0.0,0.6000000000000001,35.38333333333333,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.6,48,0.0,0.0,0.6000000000000001,35.36666666666667,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.6,48,0.0,0.0,0.6000000000000001,35.4,52.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,56,0.0,0.0,0.4,35.36666666666667,52.5,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,52,0.0,0.0,0.2,35.4,52.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.6,48,0.0,0.0,0.2,35.46666666666667,50.666666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.6,48,0.0,0.0,0.2,35.50000000000001,50.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.3,54,0.1,0.09999999999999956,0.30000000000000004,35.449999999999996,51.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.1,55,0.0,0.09999999999999956,0.30000000000000004,35.36666666666667,52.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.7,50,0.0,0.09999999999999956,0.30000000000000004,35.45,51.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,53,0.0,0.09999999999999956,0.30000000000000004,35.416666666666664,51.333333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,53,0.0,0.09999999999999956,0.30000000000000004,35.35,52.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.2,52,0.0,0.09999999999999956,0.30000000000000004,35.28333333333333,52.833333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.3,52,0.0,0.0,0.2,35.28333333333334,52.5,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.3,52,0.0,0.0,0.2,35.31666666666667,52.0,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.4,52,0.0,0.0,0.2,35.266666666666666,52.333333333333336,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.1,55,0.0,0.0,0.2,35.25,52.666666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,34.8,56,0.0,0.0,0.2,35.18333333333333,53.166666666666664,0,0
begusarai,Begusarai,2026-06-26 17:00:00,36.0,48,0.0,0.0,0.1,35.31666666666666,52.5,0,0
begusarai,Begusarai,2026-06-26 17:00:00,35.7,50,0.0,0.0,0.1,35.38333333333333,52.166666666666664,0,0
