latitude,longitude,datetime,temperature_c,humidity_pct,rainfall_mm,district,rainfall_6h_mm,rainfall_24h_mm,temperature_6h_avg,heat_risk,rainfall_risk,date,hour,rainfall_30d_mm,spi_30,drought_risk,heat_index_c
24.487,84.4853,2026-06-25 15:00:00,36.9,42,0.1,IND.5.10_1,0.1,0.1,37.03333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.81343176599774
24.487,84.53529999999999,2026-06-25 15:00:00,36.9,42,0.1,IND.5.10_1,0.1,0.1,37.03333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.81343176599774
24.487,84.58529999999999,2026-06-25 15:00:00,37.0,43,0.0,IND.5.10_1,0.0,0.1,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.466438671555565
24.487,84.63529999999999,2026-06-25 15:00:00,37.0,43,0.0,IND.5.10_1,0.0,0.1,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.466438671555565
24.487,84.68529999999998,2026-06-25 15:00:00,37.8,39,0.0,IND.5.10_1,0.0,0.1,37.46666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52971583799109
24.487,84.73529999999998,2026-06-25 15:00:00,37.8,39,0.0,IND.5.10_1,0.0,0.1,37.46666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52971583799109
24.487,84.83529999999998,2026-06-25 15:00:00,37.9,38,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.3159787488511
24.487,84.88529999999997,2026-06-25 15:00:00,37.4,40,0.0,IND.5.10_1,0.0,0.0,37.03333333333334,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.08023688691561
24.487,84.93529999999997,2026-06-25 15:00:00,37.4,40,0.0,IND.5.10_1,0.0,0.0,37.03333333333334,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.08023688691561
24.487,84.98529999999997,2026-06-25 15:00:00,37.4,37,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,40.86175328787556
24.487,85.03529999999996,2026-06-25 15:00:00,37.4,37,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,40.86175328787556
24.487,85.08529999999996,2026-06-25 15:00:00,37.4,38,0.0,IND.5.10_1,0.0,0.0,37.11666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.25652045175117
24.487,85.13529999999996,2026-06-25 15:00:00,37.4,38,0.0,IND.5.10_1,0.0,0.0,37.11666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.25652045175117
24.487,85.18529999999996,2026-06-25 15:00:00,37.3,39,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.44934816639118
24.487,85.23529999999995,2026-06-25 15:00:00,37.3,39,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.44934816639118
24.537000000000003,84.3853,2026-06-25 15:00:00,37.0,44,0.0,IND.5.10_1,0.0,0.0,36.9,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.906223545777785
24.537000000000003,84.4353,2026-06-25 15:00:00,37.0,44,0.0,IND.5.10_1,0.0,0.0,36.9,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.906223545777785
24.537000000000003,84.58529999999999,2026-06-25 15:00:00,37.5,40,0.1,IND.5.10_1,0.1,0.1,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.537000000000003,84.63529999999999,2026-06-25 15:00:00,37.5,40,0.1,IND.5.10_1,0.1,0.1,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.537000000000003,84.68529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.537000000000003,84.73529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.537000000000003,84.78529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.537000000000003,84.83529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.537000000000003,84.88529999999997,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.2,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.537000000000003,84.93529999999997,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.2,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.537000000000003,84.98529999999997,2026-06-25 15:00:00,37.4,42,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.9495294652978
24.537000000000003,85.03529999999996,2026-06-25 15:00:00,37.4,37,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,40.86175328787556
24.537000000000003,85.08529999999996,2026-06-25 15:00:00,37.6,39,0.0,IND.5.10_1,0.0,0.0,37.13333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.09345869543114
24.537000000000003,85.13529999999996,2026-06-25 15:00:00,37.4,38,0.0,IND.5.10_1,0.0,0.0,37.11666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.25652045175117
24.537000000000003,85.18529999999996,2026-06-25 15:00:00,37.3,40,0.0,IND.5.10_1,0.0,0.0,36.95,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.8613760804956
24.537000000000003,85.23529999999995,2026-06-25 15:00:00,37.3,39,0.0,IND.5.10_1,0.0,0.0,36.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.44934816639118
24.537000000000003,85.28529999999995,2026-06-25 15:00:00,37.0,40,0.0,IND.5.10_1,0.0,0.0,36.8,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.21324525955556
24.537000000000003,85.33529999999995,2026-06-25 15:00:00,37.1,39,0.0,IND.5.10_1,0.0,0.0,37.11666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.02679127023115
24.587000000000003,84.58529999999999,2026-06-25 15:00:00,37.5,40,0.1,IND.5.10_1,0.1,0.1,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.587000000000003,84.63529999999999,2026-06-25 15:00:00,37.5,40,0.1,IND.5.10_1,0.1,0.1,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.587000000000003,84.68529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.587000000000003,84.73529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.587000000000003,84.78529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.587000000000003,84.83529999999998,2026-06-25 15:00:00,37.6,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.962486662204554
24.587000000000003,84.88529999999997,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.2,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.587000000000003,84.93529999999997,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.2,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.587000000000003,84.98529999999997,2026-06-25 15:00:00,37.4,42,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.9495294652978
24.587000000000003,85.03529999999996,2026-06-25 15:00:00,37.4,42,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.9495294652978
24.587000000000003,85.08529999999996,2026-06-25 15:00:00,37.6,39,0.0,IND.5.10_1,0.0,0.0,37.13333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.09345869543114
24.587000000000003,85.13529999999996,2026-06-25 15:00:00,37.6,39,0.0,IND.5.10_1,0.0,0.0,37.13333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.09345869543114
24.587000000000003,85.18529999999996,2026-06-25 15:00:00,37.3,40,0.0,IND.5.10_1,0.0,0.0,36.95,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.8613760804956
24.587000000000003,85.23529999999995,2026-06-25 15:00:00,37.0,40,0.0,IND.5.10_1,0.0,0.0,36.8,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.21324525955556
24.587000000000003,85.28529999999995,2026-06-25 15:00:00,37.0,40,0.0,IND.5.10_1,0.0,0.0,36.8,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.21324525955556
24.637000000000004,84.63529999999999,2026-06-25 15:00:00,37.4,42,0.0,IND.5.10_1,0.0,0.0,37.2,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.9495294652978
24.637000000000004,84.68529999999998,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.637000000000004,84.73529999999998,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.637000000000004,84.78529999999998,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.333333333333336,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.637000000000004,84.83529999999998,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.333333333333336,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.637000000000004,84.88529999999997,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.637000000000004,84.93529999999997,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.637000000000004,84.98529999999997,2026-06-25 15:00:00,37.5,43,0.0,IND.5.10_1,0.0,0.0,37.13333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.63878250555557
24.637000000000004,85.03529999999996,2026-06-25 15:00:00,37.5,43,0.0,IND.5.10_1,0.0,0.0,37.13333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.63878250555557
24.637000000000004,85.08529999999996,2026-06-25 15:00:00,37.5,42,0.0,IND.5.10_1,0.0,0.0,37.0,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.181204965277814
24.637000000000004,85.13529999999996,2026-06-25 15:00:00,37.2,41,0.0,IND.5.10_1,0.0,0.0,36.8,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.061673780284465
24.637000000000004,85.18529999999996,2026-06-25 15:00:00,37.2,41,0.0,IND.5.10_1,0.0,0.0,36.8,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.061673780284465
24.637000000000004,85.23529999999995,2026-06-25 15:00:00,37.2,39,0.0,IND.5.10_1,0.0,0.0,36.81666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.23738470599116
24.637000000000004,85.28529999999995,2026-06-25 15:00:00,37.2,39,0.0,IND.5.10_1,0.0,0.0,36.81666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.23738470599116
24.687000000000005,84.73529999999998,2026-06-25 15:00:00,37.5,40,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.687000000000005,84.78529999999998,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.687000000000005,84.83529999999998,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.687000000000005,84.88529999999997,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.21666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.687000000000005,84.93529999999997,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.21666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.687000000000005,84.98529999999997,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.687000000000005,85.03529999999996,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.687000000000005,85.08529999999996,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.687000000000005,85.13529999999996,2026-06-25 15:00:00,37.3,42,0.0,IND.5.10_1,0.0,0.0,36.96666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.71933928535785
24.687000000000005,85.18529999999996,2026-06-25 15:00:00,37.3,42,0.0,IND.5.10_1,0.0,0.0,36.96666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.71933928535785
24.687000000000005,85.23529999999995,2026-06-25 15:00:00,37.3,41,0.0,IND.5.10_1,0.0,0.0,36.85,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.28470645348452
24.687000000000005,85.28529999999995,2026-06-25 15:00:00,37.3,41,0.0,IND.5.10_1,0.0,0.0,36.85,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.28470645348452
24.737000000000005,84.73529999999998,2026-06-25 15:00:00,37.5,40,0.0,IND.5.10_1,0.0,0.0,37.31666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.300506293055626
24.737000000000005,84.78529999999998,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.737000000000005,84.83529999999998,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.737000000000005,84.88529999999997,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.21666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.737000000000005,84.93529999999997,2026-06-25 15:00:00,37.4,39,0.0,IND.5.10_1,0.0,0.0,37.21666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.6626816514312
24.737000000000005,84.98529999999997,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.28333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.737000000000005,85.03529999999996,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.737000000000005,85.08529999999996,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.737000000000005,85.13529999999996,2026-06-25 15:00:00,37.3,42,0.0,IND.5.10_1,0.0,0.0,36.96666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.71933928535785
24.737000000000005,85.18529999999996,2026-06-25 15:00:00,37.3,42,0.0,IND.5.10_1,0.0,0.0,36.96666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.71933928535785
24.737000000000005,85.23529999999995,2026-06-25 15:00:00,37.3,41,0.0,IND.5.10_1,0.0,0.0,36.85,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.28470645348452
24.737000000000005,85.28529999999995,2026-06-25 15:00:00,37.3,41,0.0,IND.5.10_1,0.0,0.0,36.85,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.28470645348452
24.78700000000001,84.73529999999998,2026-06-25 15:00:00,37.7,38,0.0,IND.5.10_1,0.0,0.0,37.43333333333334,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.88820151117112
24.78700000000001,84.78529999999998,2026-06-25 15:00:00,37.6,37,0.0,IND.5.10_1,0.0,0.0,37.333333333333336,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.27073776787562
24.78700000000001,84.83529999999998,2026-06-25 15:00:00,37.5,36,0.0,IND.5.10_1,0.0,0.0,37.3,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,40.676934581944494
24.78700000000001,84.88529999999997,2026-06-25 15:00:00,37.5,36,0.0,IND.5.10_1,0.0,0.0,37.3,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,40.676934581944494
24.78700000000001,84.93529999999997,2026-06-25 15:00:00,38.3,33,0.0,IND.5.10_1,0.0,0.0,37.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.0865594767378
24.78700000000001,84.98529999999997,2026-06-25 15:00:00,38.3,33,0.0,IND.5.10_1,0.0,0.0,37.98333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.0865594767378
24.78700000000001,85.03529999999996,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.3,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.78700000000001,85.08529999999996,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.3,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.78700000000001,85.13529999999996,2026-06-25 15:00:00,37.7,40,0.0,IND.5.10_1,0.0,0.2,37.333333333333336,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.74527090449549
24.78700000000001,85.18529999999996,2026-06-25 15:00:00,37.7,40,0.0,IND.5.10_1,0.0,0.2,37.333333333333336,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.74527090449549
24.78700000000001,85.23529999999995,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.5,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.78700000000001,85.28529999999995,2026-06-25 15:00:00,37.5,41,0.0,IND.5.10_1,0.0,0.5,37.1,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.73511289444448
24.837000000000007,84.68529999999998,2026-06-25 15:00:00,37.9,39,0.0,IND.5.10_1,0.0,0.0,37.6,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.749899446231176
24.837000000000007,84.73529999999998,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.36666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.837000000000007,84.78529999999998,2026-06-25 15:00:00,37.6,40,0.0,IND.5.10_1,0.0,0.0,37.36666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.52218429891559
24.837000000000007,84.83529999999998,2026-06-25 15:00:00,37.5,39,0.0,IND.5.10_1,0.0,0.0,37.38333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.877385161111164
24.837000000000007,84.88529999999997,2026-06-25 15:00:00,37.5,39,0.0,IND.5.10_1,0.0,0.0,37.38333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,41.877385161111164
24.837000000000007,84.93529999999997,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.53333333333334,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.837000000000007,84.98529999999997,2026-06-25 15:00:00,37.7,39,0.0,IND.5.10_1,0.0,0.0,37.53333333333334,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.310902254391145
24.837000000000007,85.03529999999996,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.35,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.837000000000007,85.08529999999996,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.35,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.837000000000007,85.13529999999996,2026-06-25 15:00:00,37.8,40,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.96976610979552
24.837000000000007,85.18529999999996,2026-06-25 15:00:00,37.8,40,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.96976610979552
24.837000000000007,85.23529999999995,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.266666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.837000000000007,85.28529999999995,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.266666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.887000000000008,84.68529999999998,2026-06-25 15:00:00,38.3,38,0.0,IND.5.10_1,0.0,0.2,37.95,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.18750889957114
24.887000000000008,84.73529999999998,2026-06-25 15:00:00,38.0,40,0.0,IND.5.10_1,0.0,0.0,37.73333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.422982319555594
24.887000000000008,84.78529999999998,2026-06-25 15:00:00,38.0,40,0.0,IND.5.10_1,0.0,0.0,37.73333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.422982319555594
24.887000000000008,84.83529999999998,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.53333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
24.887000000000008,84.88529999999997,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.53333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
24.887000000000008,84.93529999999997,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.48333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.887000000000008,84.98529999999997,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.48333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.887000000000008,85.03529999999996,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.36666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.887000000000008,85.08529999999996,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.35,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.887000000000008,85.13529999999996,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
24.887000000000008,85.18529999999996,2026-06-25 15:00:00,37.8,40,0.0,IND.5.10_1,0.0,0.0,37.4,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,42.96976610979552
24.887000000000008,85.23529999999995,2026-06-25 15:00:00,37.6,42,0.0,IND.5.10_1,0.0,0.0,37.21666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.41436578529787
24.887000000000008,85.28529999999995,2026-06-25 15:00:00,37.7,41,0.0,IND.5.10_1,0.0,0.0,37.266666666666666,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.191307461484456
24.887000000000008,85.33529999999995,2026-06-25 15:00:00,37.3,43,0.0,IND.5.10_1,0.0,0.0,37.06666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.1652745761156
24.93700000000001,84.73529999999998,2026-06-25 15:00:00,38.0,40,0.0,IND.5.10_1,0.0,0.0,37.73333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.422982319555594
24.93700000000001,84.78529999999998,2026-06-25 15:00:00,38.0,40,0.0,IND.5.10_1,0.0,0.0,37.73333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.422982319555594
24.93700000000001,84.83529999999998,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.53333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
24.93700000000001,84.88529999999997,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.53333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
24.93700000000001,84.93529999999997,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.48333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.93700000000001,84.98529999999997,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.48333333333333,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.93700000000001,85.03529999999996,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.36666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.93700000000001,85.08529999999996,2026-06-25 15:00:00,37.7,43,0.0,IND.5.10_1,0.0,0.0,37.36666666666667,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,44.11838429611559
24.93700000000001,85.13529999999996,2026-06-25 15:00:00,37.7,42,0.0,IND.5.10_1,0.0,0.0,37.25,Low,Low,2026-06-25,15,456.8,-0.7071067811865476,Normal,43.64901192535781
